id_Estacion;id_Dato (FK);Fecha;Dia;Mes;Anio;Temperatura Media [C];Temperatura Maxima [C];Temperatura Minima [C];Temperatura Media [F];Temperatura Maxima [F];Temperatura Minima [F];Lluvia [mm];Velocidad Media [km/h];Velocidad Maxima [km/h];Direccion Dominante;HR% Media;HR% Maxima;HR% Minima;Indice de Calor Media [C];Indice de Calor Maxima [C];Indice de Calor Minima [C];Indice de Calor Media [F];Indice de Calor Maxima [F];Indice de Calor Minima [F];Radiacion Global [w/m2];Radiacion Global Max [w/m2];UV Indice;UV Dosis;UV Indice Maximo;Evatranspiracion ET [mm] ;Punto de Rocio [Td] Media;Punto de Rocio [Td] Maxima;Punto de Rocio [Td] Minima
EEA04;5613;16/10/2019;16;10;2019;12,9;16,8;9,7;55,22;62,24;49,46;2,4;1,6;19,3;N;72;80;60;29,39;21,87;38,44;84,91;71,36;101,19;630;1215;;;;2,1;7,3;12,8;1,7
EEA04;5614;17/10/2019;17;10;2019;15,1;22,5;7,8;59,18;72,5;46,04;1;1,3;25,7;W;67;94;29;27,16;20,36;32,47;80,89;68,64;90,44;940;1058;;;;3,3;8,5;21,3;-6,4
EEA04;5615;18/10/2019;18;10;2019;15,6;25,7;5,9;60,08;78,26;42,62;0;0,6;16,1;WNW;53;87;21;28,22;27,24;27,51;82,8;81,02;81,51;903;905;;;;4,1;6,2;23,1;-9,9
EEA04;5616;19/10/2019;19;10;2019;20;30,5;5,9;68;86,9;42,62;0;2,1;30,6;NNE;48;88;23;25,25;41,94;29,53;77,45;107,49;85,16;973;1032;;;;4,6;9,6;28,1;-9,5
EEA04;5617;20/10/2019;20;10;2019;22,1;26,5;16,8;71,78;79,7;62,24;0;1,8;29;WNW;39;73;23;24,95;28,22;23,72;76,92;82,8;74,7;837;1028;;;;3,9;9,9;21,1;1,4
EEA04;5618;21/10/2019;21;10;2019;14,8;21,2;6,6;58,64;70,16;43,88;0;5,6;48,3;W;39;79;17;28,28;21,83;22,91;82,91;71,3;73,23;920;923;;;;5,1;2,6;17;-10
EEA04;5619;22/10/2019;22;10;2019;14,2;23;2,9;57,56;73,4;37,22;0;0,8;25,7;WSW;39;72;18;28,88;23,94;25,94;83,98;75,1;78,69;922;925;;;;4,3;2;17,4;-13,5
EEA04;5620;23/10/2019;23;10;2019;13,4;25,3;1,4;56,12;77,54;34,52;0;0,8;16,1;WNW;58;93;18;30,99;26,31;26,94;87,78;79,36;80,5;920;923;;;;4,1;5;23,9;-15
EEA04;5621;24/10/2019;24;10;2019;16,1;26,3;3,4;60,98;79,34;38,12;0;1,6;30,6;WNW;50;89;17;27,75;28,76;24,25;81,96;83,76;75,65;833;1139;;;;3,5;6,1;24,1;-13,2
EEA04;5622;25/10/2019;25;10;2019;19,7;26,4;12,7;67,46;79,52;54,86;0;0,8;19,3;W;44;83;22;25,37;28,64;24,4;77,67;83,55;75,91;894;918;;;;4,4;8,5;23;-2,9
EEA04;5623;26/10/2019;26;10;2019;19,9;26,3;12,7;67,82;79,34;54,86;0;3,9;40,2;WSW;44;82;26;25,31;28,37;26,26;77,55;83,06;79,27;989;1102;;;;4,7;8,7;22,7;-2,1
EEA04;5624;27/10/2019;27;10;2019;15,6;21,3;8,9;60,08;70,34;48,02;0;0,3;20,9;ESE;55;81;35;28,13;21,52;34,49;82,63;70,73;94,08;532;647;;;;2,5;6,6;17,5;-4,1
EEA04;5625;28/10/2019;28;10;2019;17;24,8;7,6;62,6;76,64;45,68;1,4;1,4;45,1;WNW;55;94;22;26,7;25,05;27,2;80,06;77,09;80,96;939;940;;;;4,3;8;23,6;-8
EEA04;5626;29/10/2019;29;10;2019;16,1;21,8;8,5;60,98;71,24;47,3;0;5;41,8;WNW;40;66;26;27,27;23,91;29,58;81,08;75,03;85,24;1112;1172;;;;4,9;4,1;15;-6,3
EEA04;5627;30/10/2019;30;10;2019;14,8;24,2;6,4;58,64;75,56;43,52;0;1,1;35,4;WNW;43;78;12;28,8;24,75;17,23;83,84;76,56;63,02;915;918;;;;4,3;3,4;19,8;-11,2
EEA04;5628;31/10/2019;31;10;2019;20,9;29,4;7,7;69,62;84,92;45,86;0,6;4,3;43,5;NNW;39;69;13;25;33,42;18,51;77;92,15;65,31;906;946;;;;5,1;8,7;23,2;-9,7
EEA04;5629;1/11/2019;1;11;2019;18,5;27,4;8,3;65,3;81,32;46,94;0;3,4;43,5;WNW;39;82;17;25,68;30,89;22,39;78,23;87,6;72,31;939;997;;;;3,8;6,3;23,8;-8,3
EEA04;5630;2/11/2019;2;11;2019;16,3;24,7;7,2;61,34;76,46;44,96;0;1,9;35,4;W;45;83;21;27,47;25,29;26,58;81,45;77,52;79,85;924;926;;;;4,6;5,3;21,3;-8,6
EEA04;5631;3/11/2019;3;11;2019;18,1;30,1;2,5;64,58;86,18;36,5;0;2,6;38,6;WNW;45;91;12;26,13;41,44;16,9;79,04;106,59;62,43;939;940;;;;5;7,1;28,3;-15,1
EEA04;5632;4/11/2019;4;11;2019;18,3;22,3;13,1;64,94;72,14;55,58;0;6;54,7;W;35;61;20;25,44;24,46;23,28;77,79;76,03;73,9;1124;1250;;;;4,6;5,3;14,5;-2,9
EEA04;5633;5/11/2019;5;11;2019;17;27,1;8,1;62,6;80,78;46,58;0;3,1;35,4;WNW;43;83;18;26,8;30,27;23,37;80,25;86,48;74,06;935;937;;;;5,1;5,6;23,7;-8,3
EEA04;5634;6/11/2019;6;11;2019;20,4;29,9;9,7;68,72;85,82;49,46;0;5,6;41,8;WNW;39;84;16;25,08;38,5;21,27;77,14;101,31;70,28;981;1058;;;;6;8,2;26,7;-7,1
EEA04;5635;7/11/2019;7;11;2019;18,4;26,3;8,8;65,12;79,34;47,84;0;0,8;30,6;W;43;86;17;25,92;28,59;22,27;78,65;83,46;72,08;958;970;;;;4,8;7;23,5;-7,8
EEA04;5636;8/11/2019;8;11;2019;15,8;23,7;7,1;60,44;74,66;44,78;0;3,9;30,6;ESE;47;88;24;28,02;23,24;29,34;82,44;73,83;84,81;878;981;;;;4,7;5,2;21,3;-8,1
EEA04;5637;9/11/2019;9;11;2019;16,9;29,4;4,1;62,42;84,92;39,38;0;0,6;14,5;ESE;57;87;23;26,63;37,67;31,33;79,93;99,81;88,4;916;923;;;;4,2;8,3;26,8;-11,3
EEA04;5638;10/11/2019;10;11;2019;14,7;19,8;12,8;58,46;67,64;55,04;2,6;4,2;35,4;ESE;75;92;38;25,63;17,72;30,23;78,13;63,9;86,42;355;613;;;;1,5;9,7;18,2;0,4
EEA04;5639;11/11/2019;11;11;2019;16,8;22,6;11,7;62,24;72,68;53,06;1,6;0,5;11,3;ESE;83;93;68;20,83;20,71;32,78;69,49;69,27;91;482;589;;;;1,8;13,4;21,2;5,3
EEA04;5640;12/11/2019;12;11;2019;19,9;27,1;12,9;67,82;80,78;55,22;0,6;1,4;19,3;ESE;79;95;53;21,38;31,6;31,98;70,48;88,87;89,57;1042;1216;;;;3,5;15,7;26,1;3,5
EEA04;5641;13/11/2019;13;11;2019;21,4;29,1;14,3;70,52;84,38;57,74;0,2;2,4;37;W;53;91;19;24,83;37,68;22,62;76,69;99,83;72,71;973;981;;;;5,4;12;27,3;-1,9
EEA04;5642;14/11/2019;14;11;2019;21,7;29,3;14,9;71,06;84,74;58,82;0,2;0,5;17,7;WNW;44;86;22;25,01;37,07;23,74;77,02;98,73;74,74;1076;1141;;;;5,3;10,5;26,5;-0,7
EEA04;5643;15/11/2019;15;11;2019;23,9;31,1;15,9;75,02;87,98;60,62;0;3,9;46,7;WNW;47;84;25;25,35;42,7;24,46;77,64;108,86;76,04;1043;1176;;;;5,7;13,3;27,9;0,9
EEA04;5644;16/11/2019;16;11;2019;21,6;29,2;11,9;70,88;84,56;53,42;0;1;24,1;WSW;41;68;23;24,99;32,78;25,26;76,98;91,01;77,46;996;1051;;;;5,1;9,8;22,8;-3,5
EEA04;5645;17/11/2019;17;11;2019;20,8;27,8;11,9;69,44;82,04;53,42;0;4,5;49,9;W;37;65;22;24,94;29,7;24,72;76,89;85,45;76,49;1009;1158;;;;5,9;8,2;20,8;-3,7
EEA04;5646;18/11/2019;18;11;2019;20,5;27,9;11,6;68,9;82,22;52,88;0;1,9;32,2;W;43;83;20;25,15;32,3;23,68;77,26;90,15;74,62;997;1013;;;;5,6;9,1;24,5;-4,4
EEA04;5647;19/11/2019;19;11;2019;22,7;34,7;7,1;72,86;94,46;44,78;0;2,9;38,6;NNW;47;90;13;25,06;62,07;18,46;77,1;143,72;65,24;1020;1134;;;;5,9;12,1;32,7;-10,3
