Fecha;Temperatura_Abrigo_150cm;Temperatura_Abrigo_150cm_Maxima;Temperatura_Abrigo_150cm_Minima;Temperatura_Suelo_10cm_Media;Precipitacion_Pluviometrica;Precipitacion_Cronologica;Precipitacion_Maxima_30minutos;Tesion_Vapor_Media;Humedad_Media;Humedad_Media_8_14_20;Rocio_Medio;Duracion_Follaje_Mojado;Velocidad_Viento_200cm_Media;Direccion_Viento_200cm;Velocidad_Viento_1000cm_Media;Direccion_Viento_1000cm;Velocidad_Viento_Maxima;Horas_Frio;Unidades_Frio
2014-05-16;11.00486;15.4;6.1;11.70417;0.6;1.2;0.6;8.601856;67;64;4.297744;;;C ;;C ;;;9.462005
2014-05-17;8.566668;17.6;-1.0;10.76181;0.3;0.3;0.3;7.704822;73;75;3.128188;;;C ;;C ;;8.797997;13.61201
2014-05-18;7.972917;10.9;4.5;10.81736;0.3;0.3;0.3;8.808614;85;88;5.129016;;;C ;;C ;;9.129998;
2014-05-19;5.557641;11.2;0.6;10.18473;0.3;0.3;0.3;8.945706;97;96;5.269967;;;C ;;C ;;18.42602;
2014-05-20;8.492359;10.3;6.1;10.38055;0.6;0.6;0.3;11.16003;99;98;8.557866;;;C ;;C ;;0.83;
2014-05-21;7.93611;9.7;6.8;10.64307;1.7;0.3;0.3;10.3805;98;98;7.505311;;;C ;;C ;;3.651999;
2014-05-22;6.583333;11.4;1.4;10.35069;0.3;1.7;0.5;7.255363;82;81;2.194719;;;C ;;C ;;16.10201;
2014-05-23;3.974305;13.8;-2.9;8.860419;1.5;1.2;0.3;7.169308;87;85;2.007211;;;C ;;C ;;16.10201;8.299997
2014-05-24;5.647917;17.9;-2.4;8.248604;1.2;1.2;0.3;7.432375;84;80;2.472034;;;C ;;C ;;15.27201;5.477999
2014-05-25;10.04167;19.5;1.4;8.593749;0.3;0.6;0.3;8.087076;71;70;3.85018;;;C ;;C ;;9.794;7.801997
2014-05-26;6.029861;18.5;-2.0;8.445138;0.0;0.0;0.0;8.101043;82;75;3.562684;;;C ;;C ;;10.126;4.315998
2014-05-27;8.60139;21.6;-0.4;8.835421;0.0;0.0;0.0;8.712622;85;82;4.749359;;;C ;;C ;;13.44601;7.469996
2014-05-28;8.8625;20.0;2.4;8.90764;0.0;0.0;0.0;10.05227;83;84;6.872617;;;C ;;C ;;9.129998;8.466
2014-05-29;10.88472;18.0;2.6;9.236812;0.0;0.0;0.0;8.687061;74;72;4.796698;;;C ;;C ;;8.133996;11.95201
2014-05-30;7.068749;18.4;-2.1;8.545836;0.0;0.0;0.0;7.076698;80;78;1.906344;;;C ;;C ;;14.77401;2.905
2014-05-31;6.663889;19.3;-0.8;8.200689;0.0;0.0;0.0;7.243611;79;75;2.250272;;;C ;;C ;;14.27601;2.489999
2014-06-01;7.936806;19.4;-0.8;8.037502;0.0;0.0;0.0;6.702128;70;63;1.199344;;;C ;;C ;;12.45001;1.162
2014-06-02;4.90764;12.6;0.0;7.89722;0.0;0.0;0.0;8.138955;95;92;3.839427;;;C ;;C ;;16.76601;14.60802
2014-06-03;7.644443;17.8;2.2;8.202083;0.0;0.0;0.0;8.99859;85;78;5.315161;;;C ;;C ;;11.786;15.27201
2014-06-04;8.333331;14.1;0.3;8.515273;0.0;0.0;0.0;7.616709;71;66;2.932161;;;C ;;C ;;6.971997;14.60801
2014-06-05;7.31111;14.1;0.0;8.008329;0.0;0.0;0.0;6.028791;69;69;-0.2397314;;;C ;;C ;;14.60801;12.61601
2014-06-06;3.317361;14.0;-3.2;7.064584;0.0;0.0;0.0;6.626601;82;79;0.9120305;;;C ;;C ;;14.94001;9.794
2014-06-07;6.634028;13.3;-1.0;7.07153;0.0;0.0;0.0;5.877269;64;63;-0.5594413;;;C ;;C ;;13.11401;13.94401
2014-06-08;7.184722;16.1;-1.3;7.025696;0.3;0.3;0.3;6.542425;65;53;0.8735826;;;C ;;C ;;7.469996;9.379007
2014-06-09;7.547222;14.2;1.4;7.402082;0.0;0.0;0.0;7.523037;80;83;2.846982;;;C ;;C ;;13.28001;17.92802
2014-06-10;5.341666;13.6;-0.8;7.33333;0.0;0.0;0.0;8.374922;92;88;4.158993;;;C ;;C ;;14.94001;11.12201
2014-06-11;7.530558;17.9;1.9;7.613189;0.0;0.0;0.0;7.638971;73;67;2.846178;;;C ;;C ;;10.292;12.94801
2014-06-12;9.166668;15.1;4.1;8.06111;0.0;0.0;0.0;6.175149;58;53;0.07500812;;;C ;;C ;;7.801996;17.67902
2014-06-13;4.495138;12.9;-2.8;7.021528;0.0;0.0;0.0;5.625849;74;76;-1.182873;;;C ;;C ;;17.26402;8.466003
2014-06-14;6.524304;14.6;-0.3;6.997221;0.0;0.0;0.0;8.036228;77;76;3.739383;;;C ;;C ;;9.627999;15.27201
2014-06-15;10.48194;18.4;5.1;8.00764;0.0;0.0;0.0;9.103806;76;71;5.516204;;;C ;;C ;;4.315999;13.11401
2014-06-16;7.211804;15.0;-1.6;7.440972;0.0;0.0;0.0;6.563458;75;76;0.9294435;;;C ;;C ;;14.11001;8.881001
2014-06-17;2.417361;14.3;-5.0;6.268748;0.0;0.0;0.0;5.352404;81;78;-1.913403;;;C ;;C ;;16.76601;4.232998
2014-06-18;1.176388;14.2;-7.4;5.306251;0.0;0.0;0.0;5.633952;84;81;-1.506047;;;C ;;C ;;17.26402;4.647999
2014-06-19;3.188195;14.5;-4.6;5.125001;0.0;0.0;0.0;6.558365;87;84;0.6871634;;;C ;;C ;;16.76601;5.726999
2014-06-20;2.297222;15.4;-4.8;5.114584;0.0;0.0;0.0;6.815587;92;87;1.043364;;;C ;;C ;;18.42602;5.892999
2014-06-21;;;;;;;;;;;;;;  ;;  ;;;
2014-07-21;;;;;0.0;;;;;;;;;  ;;  ;;;
2014-07-22;5.930555;13.4;-3.8;5.831945;0.0;0.0;0.0;4.656407;58;58;-3.826987;;;C ;;C ;;15.27201;9.960007
2014-07-23;4.867362;14.4;-2.6;5.004858;0.0;0.0;0.0;4.593477;55;53;-3.904663;;;C ;;C ;;13.94401;8.880998
2014-07-24;6.145833;14.1;-3.4;5.023606;0.0;0.0;0.0;4.998555;57;60;-2.774801;;;C ;;C ;;14.77401;14.52502
2014-07-25;6.85625;13.2;2.0;5.829167;0.3;0.3;0.3;6.303415;66;64;0.03212945;;;C ;;C ;;15.27201;19.83702
2014-07-26;3.940278;9.7;-1.0;5.878472;0.0;0.0;0.0;3.676565;48;47;-6.879278;;;C ;;C ;;19.58802;
2014-07-27;2.970139;4.6;0.3;5.649312;0.3;0.0;0.0;6.721206;85;94;0.855854;;;C ;;C ;;;
2014-07-28;;;;;;;;;;;;;;  ;;  ;;;
2014-11-26;;;;;;;;;;;;;;  ;;  ;;;
2014-11-27;;;;;;;;;;;;;;  ;;  ;;;
2014-11-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-11-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-11-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2014-12-31;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-01-31;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-02-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-03-18;;;;;;;;;;;;;;  ;;  ;;;
2015-05-15;;;;;;;;;;;;;;  ;;  ;;;
2015-05-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-05-31;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-06-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-07-31;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-08-31;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-09-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-10-31;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-10;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-11;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-12;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-13;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-14;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-15;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-16;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-17;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-18;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-19;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-20;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-21;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-22;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-23;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-24;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-25;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-26;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-27;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-28;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-29;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-11-30;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-01;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-02;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-03;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-04;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-05;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-06;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-07;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-08;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-09;;;;;;;0.0;;;;;;;C ;;C ;;;
2015-12-10;;;;;;;0.0;;;;;;;C ;;C ;;;
